@relation 0_credit-data_v2

@attribute clientid numeric
@attribute income numeric
@attribute age numeric
@attribute loan numeric
@attribute default numeric

@data
1955,67754.104668,42.980785,2989.950997,0
1956,48500.268154,61.3048,7054.606149,0
1957,55704.798158,48.516619,5594.332971,0
1958,50458.958203,52.314565,9852.889427,0
1959,48263.003426,28.549605,7798.793463,1
1960,38755.162705,56.355427,4244.498033,0
1961,68131.664295,57.405258,7813.23983,0
1962,28991.423936,37.165157,1249.347564,0
1963,35108.557953,40.743413,4002.991276,0
1964,28858.598873,23.69459,3764.815174,1
1965,22800.796775,28.198257,3740.900936,1
1966,29572.975896,39.230478,5006.253823,0
1967,21982.017374,34.915516,4265.173704,1
1968,45576.838362,38.67105,4952.653346,0
1969,55068.668937,51.75736,4852.766598,0
1970,56441.016244,43.206991,9043.756044,0
1971,68047.925311,47.69452,4023.064765,0
1972,36275.735863,30.308184,644.384195,0
1973,52389.366848,54.969313,10398.820592,0
1974,23678.376111,47.466485,1779.814597,0
1975,37707.642948,31.344048,268.290971,0
1976,57753.568962,54.235915,5067.449964,0
1977,30529.963288,47.604402,6046.840845,0
1978,44022.268737,31.192627,1707.67287,0
1979,58533.884683,40.518963,7832.443321,0
1980,33702.531834,48.148404,922.03659,0
1981,40236.872067,52.580773,4354.314412,0
1982,62619.155988,43.999461,3959.611772,0
1983,50738.362193,45.993199,9719.562798,0
1984,64466.760138,33.327144,8537.369666,1
1985,64636.402186,60.886966,2583.106425,0
1986,22371.522191,39.142225,2291.856428,0
1987,67994.98847,38.622259,7289.014109,0
1988,49640.004702,20.542409,5760.858734,0
1989,42067.246446,24.270612,4601.606183,0
1990,43662.092688,25.252609,7269.596897,1
1991,34237.575419,34.101654,2658.090632,0
1992,26300.446554,45.539385,2317.393678,0
1993,30803.806165,23.250084,623.024153,0
1994,54421.410155,26.821928,3273.631823,0
1995,24254.700791,37.751622,2225.284643,0
1996,59221.044874,48.518179,1926.729397,0
1997,69516.127573,23.162104,3503.176156,0
1998,44311.449262,28.017167,5522.786693,1
1999,43756.056605,63.971796,1622.722598,0
2000,69436.579552,56.152617,7378.833599,0
